PublishYear,CountryName,Code,Country,Region,Income group,Population,Population(per ten Million),num_AI_conf_papers,num_AI_conf_citation,num_AI_journal_papers,num_AI_journal_citation,num_AI_patents_papers,num_AI_patents_citation,num_AI_conf_papers_pc,num_AI_conf_citation_pc,num_AI_journal_papers_pc,num_AI_journal_citation_pc,num_AI_patents_papers_pc,num_AI_patents_citation_pc,relative_ai_skill_penetration,num_AIocc_fem,skill_penetration,ai_hiring_index,enroll_share,num_AIstartups,ai_privateinvestment_tot,num_startups_pc,ai_privateinvestment_pc,num_AI_conf_papers_scaled,num_AI_conf_citation_scaled,num_AI_journal_papers_scaled,num_AI_journal_citation_scaled,num_AI_patents_papers_scaled,num_AI_patents_citation_scaled,num_AI_conf_papers_pc_scaled,num_AI_conf_citation_pc_scaled,num_AI_journal_papers_pc_scaled,num_AI_journal_citation_pc_scaled,num_AI_patents_papers_pc_scaled,num_AI_patents_citation_pc_scaled,relative_ai_skill_penetration_fem_scaled,num_AIocc_fem_scaled,skill_penetration_scaled,ai_hiring_index_scaled,enroll_share_scaled,num_AIstartups_scaled,ai_privateinvestment_tot_scaled,num_startups_pc_scaled,ai_privateinvestment_pc_scaled,mean
2016,Japan,JPN,JP,East Asia & Pacific,High income,126994511,12.6994511,1855.809525,11428.66667,971.2226565,9274.460685,927.3333334,2826,146.1330502,899.933909,76.47753032,730.304059,73.02152873,222.5293029,-,-,-,-,0.5422408358,54,112788169,0.04252152284,88813.42045,21.08685453,4.245415741,8.031696269,4.905191952,27.26742688,10.23158653,17.16274696,4.640020301,11.79806545,3.104990814,36.92603942,18.08370093,-,-,-,-,87.84196081,4.67179846,1.473012015,4.404298428,1.637893536,13.95697798
2018,Japan,JPN,JP,East Asia & Pacific,High income,126529100,12.65291,1745.192858,9240.609517,981.6083347,7845.449999,1122.666667,1110.833334,137.9281808,730.3149645,77.57965043,620.0510396,88.72794219,87.79271598,-,-,-,-,0.5386717682,117,515692621,0.09246884709,407568.3941,19.88940392,3.624069846,8.106908412,4.303479225,32.80337803,4.62871693,16.25292054,3.953951696,11.95392501,2.787203188,44.65587208,7.739896654,-,-,-,-,87.09920617,9.036389083,3.163375679,8.438556825,3.928426596,13.39164379
2019,Japan,JPN,JP,East Asia & Pacific,High income,126264931,12.6264931,1818.298926,2786.216667,1160.995312,5890.209163,1140.333333,623.5,144.0066463,220.6643321,91.94915031,466.4960505,90.31275145,49.38029864,-,-,-,-,0.5446498725,112,612370665,0.08870238087,484988.7139,20.68079375,1.791206156,9.406012698,3.480187064,33.30406984,3.036763695,16.92695303,1.892535152,13.98603018,2.344604195,45.43582802,4.790953564,-,-,-,-,88.34330273,8.689993002,3.568983142,8.134338367,4.484759255,13.08966145
2020,Japan,JPN,JP,East Asia & Pacific,High income,125769000,12.5769,929.3873028,464.3166675,1420.752395,1648.280981,831.3333334,64,73.89637373,36.91821256,112.9652295,131.0562206,66.10001935,5.088694352,-,-,-,-,0.3809966378,116,390861767,0.09187032304,309556.869,11.05812295,1.131852706,11.28715003,1.694040747,24.54668639,1.209066362,9.152523637,1.149325458,16.95808096,1.377749702,33.51965327,1.390661955,-,-,-,-,54.28561204,8.967109867,2.639654636,8.390213882,3.224128131,9.53957618
2017,Japan,JPN,JP,East Asia & Pacific,High income,126785797,12.6785797,1709.845972,8806.043957,1031.22725,8621.37487,848.0000001,1606.833333,134.8610028,694.5607604,81.33618074,679.9953208,66.88446342,126.7360675,-,-,-,-,0.6006623671,82,235168617,0.06467601414,185484.9854,19.50676582,3.500665607,8.466244115,4.630197474,25.01903717,6.248981229,15.91280549,3.809334378,12.48516581,2.959983498,33.90571349,10.72959986,-,-,-,-,100,6.611616515,1.986452513,6.193722465,2.332563215,12.26454116
2016,Bangladesh,BGD,BD,South Asia,Lower middle income,157970840,15.797084,138.3166668,565.1666668,32.61666675,1048.699999,-,-,8.755835368,35.77664503,2.064727057,66.3856696,-,-,-,-,-,-,0.4924263754,1,186986,0.0006330282222,118.3674152,2.494603118,1.160491232,1.234396477,1.44157552,-,-,1.929181075,1.144708087,1.27475958,1.191346636,-,-,-,-,-,-,77.47512945,1,1.00059989,1.020953801,1.000542065,0.9892551438
2017,Bangladesh,BGD,BD,South Asia,Lower middle income,159670593,15.9670593,163.9500001,512.4833336,44.00000015,527.8333325,-,-,10.26801473,32.09628799,2.755673372,33.05764215,-,-,-,-,-,-,0.492324383,3,351192,0.001878868202,219.9478272,2.77208979,1.145530667,1.316833549,1.222254485,-,-,2.096864515,1.129821911,1.37247179,1.095283645,-,-,-,-,-,-,77.45390393,1.138558432,1.001288807,1.121580621,1.001272009,1.012595863
2018,Bangladesh,BGD,BD,South Asia,Lower middle income,161356039,16.1356039,156.3666668,319.0333334,51.47619058,494.1785696,-,-,9.690784911,19.77201073,3.190223985,30.62659276,-,-,-,-,-,-,0.5055331706,5,429298,0.003098737445,266.0563575,2.68999848,1.090596378,1.370975445,1.208083493,-,-,2.032856314,1.079973118,1.433925045,1.088276514,-,-,-,-,-,-,80.20276988,1.277116865,1.001616497,1.220109778,1.001603339,0.9995570655
2019,Bangladesh,BGD,BD,South Asia,Lower middle income,163046161,16.3046161,280.0833335,385.0000002,58.0428573,339.1547615,-,-,17.1781618,23.61294482,3.559903339,20.80114977,-,-,-,-,-,-,0.498362486,1,70000,0.0006133232416,42.93262691,4.029259578,1.109329032,1.418530652,1.142807705,-,-,2.863120993,1.09550879,1.486204341,1.059956163,-,-,-,-,-,-,78.71048677,1,1.000109082,1.019362225,1,1.183726438
2020,Bangladesh,BGD,BD,South Asia,Lower middle income,164689000,16.4689,90.75000003,17.83333334,106.2500003,297.7666668,-,-,5.510386245,1.082849088,6.45155416,18.08054374,-,-,-,-,-,-,0.477497311,1,583108,0.0006133232416,357.6336888,1.979683115,1.005064159,1.767642427,1.125380443,-,-,1.569297793,1.004379869,1.895135663,1.052114428,-,-,-,-,-,-,74.36825865,1,1.002261798,1.019362225,1.002261402,0.9498914914
2015,Bangladesh,BGD,BD,South Asia,Lower middle income,156256276,15.6256276,119.3333334,704,34.08333337,466.0000001,-,-,7.637026586,45.05419034,2.181245723,29.82280213,-,-,-,-,-,-,0.344160721,-,-,-,-,2.28910421,1.199915944,1.245017944,1.196218358,-,-,1.805117945,1.182233568,1.291237411,1.085959709,-,-,-,-,-,-,46.61973081,-,-,-,-,0.9412337575
2016,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,30684804,3.0684804,313.759524,1038.788095,332.5333339,4510.383338,-,-,102.2524126,338.535027,108.3706886,1469.907821,-,-,-,-,-,-,0.3770049468,1,500000,0.003258942113,1629.471057,4.393812011,1.294986225,3.406365888,2.899184579,-,-,12.29688486,2.369294299,16.30833041,5.236786613,-,-,-,-,-,-,53.45490571,1,1.001913123,1.233049551,1.011400665,4.017137074
2017,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,31105028,3.1105028,238.4511907,960.5726193,471.4095247,5226.978565,-,-,76.66001481,308.8158671,151.5541232,1680.428825,-,-,-,-,-,-,0.3590733591,3,6420000,0.009644742966,20639.74995,3.578582149,1.272775258,4.412094717,3.200920929,-,-,9.458979903,2.24908731,22.41524308,5.843581515,-,-,-,-,-,-,49.72318315,1.138558432,1.02675016,1.74883235,1.148006133,4.369272072
2018,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,31528585,3.1528585,186.8500002,318.1333334,444.6000007,2377.283338,-,-,59.26368094,100.9031434,141.0148919,754.00889,-,-,-,-,-,-,0.3475030953,5,3200000,0.0158586248,10149.51987,3.019987507,1.090340803,4.217942566,2.00100136,-,-,7.529924941,1.408129405,20.92480663,3.173316399,-,-,-,-,-,-,47.31530857,1.277116865,1.013240826,2.250729205,1.072624662,3.613787468
2020,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,32366000,3.2366,142.5833336,10.08333334,352.9587671,479.5231604,1,0,44.05343064,3.115409176,109.0523287,148.1564482,0.3089661991,0,-,-,-,-,0.3042275243,4,22735000,0.0125196492,71158.55613,2.540790758,1.002863379,3.554285031,1.201912548,1.014170523,1,5.843281705,1.012601095,16.40472656,1.427038517,1.14091622,1,-,-,-,-,38.30927813,1.207837649,1.095198853,1.981039275,1.511027906,3.095215528
2015,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,30270962,3.0270962,391.416667,1499.583333,348.1000005,4933.233333,-,-,129.3043369,495.3867449,114.9946938,1629.691628,-,-,-,-,-,-,0.223066977,-,-,-,-,5.234468273,1.425838945,3.519098282,3.077233789,-,-,15.29663465,3.003722485,17.24508362,5.69733923,-,-,-,-,-,-,21.41904788,-,-,-,-,4.541618273
2019,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,31949777,3.1949777,216.6155918,176.1166657,317.2273818,1318.60119,-,-,67.7987805,55.12297181,99.2893884,412.7106083,-,-,-,-,-,-,0.3524897738,5,36090000,0.0156495615,112958.5349,3.342206817,1.050012116,3.295521566,1.555222662,-,-,8.476370111,1.222959413,15.02407158,2.189575806,-,-,-,-,-,-,48.35308063,1.277116865,1.151229028,2.233843108,1.811397284,3.012995006
2015,Thailand,THA,TH,East Asia & Pacific,Upper middle income,68714511,6.8714511,192.7500001,482.5000001,96.75000012,788.3333342,-,-,28.0508436,70.21806502,14.07999544,114.7258887,-,-,-,-,-,-,0.222127969,-,-,-,-,3.08385635,1.137016254,1.698844284,1.331943074,-,-,4.068777365,1.284015503,2.973934167,1.330679994,-,-,-,-,-,-,21.22363198,-,-,-,-,1.409088916
2017,Thailand,THA,TH,East Asia & Pacific,Upper middle income,69209858,6.9209858,220.3928573,439.7619049,87.93518534,462.5740726,-,-,31.84414239,63.54035648,12.70558673,66.83644295,-,-,-,-,-,-,0.3066039443,2,4534829,0.002889761745,6552.287681,3.383096576,1.124879853,1.635008192,1.194775805,-,-,4.489410926,1.257005748,2.779568109,1.192645922,-,-,-,-,-,-,38.80383223,1.069279216,1.018841028,1.203230756,1.046775405,1.421365928
2020,Thailand,THA,TH,East Asia & Pacific,Upper middle income,69800000,6.98,123.6666668,13.33333337,93.70000037,105.1333335,-,-,17.71728751,1.910219681,13.42406882,15.06208216,-,-,-,-,-,-,0.1522694212,1,9000000,0.001436253703,12926.28333,2.336013531,1.003786287,1.676756461,1.044268434,-,-,2.922903883,1.007726388,2.881174372,1.04341417,-,-,-,-,-,-,6.685448149,1,1.03757441,1.085830533,1.092578134,1.159670294
2016,Thailand,THA,TH,East Asia & Pacific,Upper middle income,68971331,6.8971331,216.5000001,598.4166666,74.78333338,339.7833334,-,-,31.38985387,86.76310257,10.84266931,49.26443038,-,-,-,-,-,-,0.3623249894,1,419698,0.001449877776,608.5108028,3.34095551,1.169933285,1.539763668,1.143072377,-,-,4.439035511,1.350936276,2.516118152,1.141997257,-,-,-,-,-,-,50.39987628,1,1.00157622,1.086930953,1.004064173,1.38681767
2018,Thailand,THA,TH,East Asia & Pacific,Upper middle income,69428524,6.9428524,210.1666668,218.6666669,70.15000011,386.983333,-,-,30.27093977,31.49522045,10.10391638,55.73837822,-,-,-,-,-,-,0.3158545832,1,650000,0.001440330202,936.2146313,3.272395735,1.062095104,1.506209487,1.162946855,-,-,4.314960702,1.127390735,2.41164523,1.160657431,-,-,-,-,-,-,40.72897229,1,1.00254244,1.086159793,1.006419012,1.33485844
2019,Thailand,THA,TH,East Asia & Pacific,Upper middle income,69625582,6.9625582,241.4166668,117.1666667,77.16666681,259.6666672,-,-,34.67355818,16.8281059,11.0830911,37.29472124,-,-,-,-,-,-,0.2481600684,2,21000000,0.002872507407,30161.32777,3.610684103,1.033271995,1.557023553,1.109337698,-,-,4.803160857,1.068065717,2.550118108,1.107496384,-,-,-,-,-,-,26.64114293,1.069279216,1.087919756,1.201837119,1.216426991,1.403263201
2015,Taiwan,TWN,TW,East Asia & Pacific,High income,-,-,622.4500004,3278.083334,599.033334,9091.41667,268.3333333,2999.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.735456734,1.930882277,5.336334816,4.828117711,8.590677034,10.79835237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.268318412
2016,Taiwan,TWN,TW,East Asia & Pacific,High income,-,-,636.083334,2887.750006,488.7809529,5583.771433,128.8333333,1362.833333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.883040676,1.820038732,4.537897031,3.351155501,4.637101005,5.451915725,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.306762389
2017,Taiwan,TWN,TW,East Asia & Pacific,High income,-,-,602.1833339,3375.149995,422.1344284,4022.905137,141.5,231.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.516065453,1.958446443,4.055248921,2.693922407,4.996087599,1.75623223,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.914666921
2018,Taiwan,TWN,TW,East Asia & Pacific,High income,-,-,548.783334,2616.916671,370.5527784,3323.961106,162.3333333,182,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.93799829,1.743129781,3.681699271,2.399618436,5.586526073,1.594532466,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.82862536
2019,Taiwan,TWN,TW,East Asia & Pacific,High income,-,-,728.8166675,1507.233333,398.5194451,1820.033332,240.3333334,130.3333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.886900135,1.428011327,3.884231345,1.766360413,7.797127727,1.425754934,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.099032157
2020,Taiwan,TWN,TW,East Asia & Pacific,High income,-,-,349.5416672,197.5000002,591.260788,673.3686163,192.3333333,17.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.781161862,1.056084373,5.28004674,1.283534945,6.436757477,1.057166583,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.657895998
2015,Saudi Arabia,SAU,SA,Middle East & North Africa,High income,31717667,3.1717667,109.8333336,1345.750001,151.9916671,3413.916664,14.5,77,34.62844023,424.2903493,47.92019132,1076.345453,4.571584663,24.27669097,-,-,-,-,0.2352309846,-,-,-,-,2.186264548,1.382154661,2.098899446,2.437495972,1.396774655,1.251532966,4.798157792,2.716154341,7.759545195,4.102402708,3.238742532,2.86373535,-,-,-,-,23.95048583,-,-,-,-,3.019321681
2016,Saudi Arabia,SAU,SA,Middle East & North Africa,High income,32442572,3.2442572,101.7833336,769.5499978,160.7031142,3053.227465,10,77,31.37338606,237.2037574,49.53464053,941.1175738,3.082369672,23.73424647,-,-,-,-,0.3222035275,-,-,-,-,2.099121464,1.218530276,2.161986959,2.285620774,1.269239945,1.251532966,4.437209419,1.959433225,7.987857288,3.712628834,2.505832839,2.822091578,-,-,-,-,42.05024396,-,-,-,-,2.80925713
2018,Saudi Arabia,SAU,SA,Middle East & North Africa,High income,33699947,3.3699947,94.08333367,869.9999992,170.9095246,3007.978579,9,7.5,27.91794707,258.1606432,50.71507222,892.5766497,2.670627345,2.225522788,-,-,-,-,0.2827415906,1,50000,0.002967363717,148.3681859,2.015767211,1.247055214,2.235900861,2.266567851,1.240898898,1.024499964,4.054040656,2.044198882,8.154791514,3.572716974,2.303195916,1.170854648,-,-,-,-,33.83786464,1,1.000025173,1.209498688,1.000757647,2.610874049
2019,Saudi Arabia,SAU,SA,Middle East & North Africa,High income,34268528,3.4268528,107.519048,411.4190472,229.427382,1702.945239,10.33333334,4.5,31.3754498,120.0574029,66.94987949,496.9414616,3.015400411,1.313158242,-,-,-,-,0.2412660256,4,6066325,0.01167251771,17702.3215,2.161211879,1.116831288,2.659681899,1.717058195,1.27868696,1.014699979,4.437438264,1.485603864,10.45068463,2.43235848,2.472874252,1.100811904,-,-,-,-,25.20643144,1.207837649,1.025266336,1.912616244,1.126898142,2.693995133
2020,Saudi Arabia,SAU,SA,Middle East & North Africa,High income,34814000,3.4814,79.73333359,83.11666657,396.485716,741.619048,12.5,0.5,22.90266375,23.87449491,113.8868605,213.0232228,3.590509565,0.1436203826,-,-,-,-,0.2517303876,2,1698817,0.005836258855,4957.36788,1.860425191,1.023602765,3.869503263,1.312273116,1.340092562,1.001633331,3.497902952,1.096566698,17.08841611,1.614007168,2.75591134,1.011025818,-,-,-,-,27.38415805,1.069279216,1.006942695,1.441220096,1.035314512,3.12261336
2017,Saudi Arabia,SAU,SA,Middle East & North Africa,High income,33099147,3.3099147,70.47222241,1176.194448,174.2178579,3806.28691,9,22.5,21.29125032,355.3549123,52.63515036,1149.965257,2.719103305,6.797758262,-,-,-,-,0.3028775809,-,-,-,-,1.760171553,1.334005714,2.259859512,2.602711091,1.240898898,1.073499893,3.319215586,2.437326766,8.426325021,4.314600643,2.327053117,1.521867761,-,-,-,-,38.02834293,-,-,-,-,2.718127963
2015,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,181137448,18.1137448,9.50000003,24.16666672,17.83333334,62.16666698,-,-,0.5244636123,1.334161819,0.9845194098,3.432016276,-,-,-,-,-,-,0.2032250857,-,-,-,-,1.100133357,1.006862645,1.127336912,1.026176484,-,-,1.016415854,1.00539637,1.121998833,1.009892267,-,-,-,-,-,-,17.28977419,-,-,-,-,0.7011843934
2016,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,185960289,18.5960289,7.00000003,17.66666669,22.41666669,94.66666687,-,-,0.3764244543,0.9500236198,1.205454498,5.090692609,-,-,-,-,-,-,0.3285812479,4,1470000,0.002150996872,790.4913505,1.073070288,1.00501683,1.160528998,1.03986124,-,-,1,1.003842621,1.153243019,1.01467315,-,-,-,-,-,-,43.37750418,1.207837649,1.005982705,1.143560525,1.005371863,0.7041863456
2017,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,190873311,19.0873311,10.14285715,23.92857146,25.10185186,86.65740733,-,-,0.5313921101,1.253636317,1.315105382,4.540048416,-,-,-,-,-,-,0.307499667,-,-,-,-,1.107092432,1.006795033,1.179974866,1.036488786,-,-,1.017184145,1.005070663,1.168749622,1.013086002,-,-,-,-,-,-,38.99024007,-,-,-,-,0.7112034624
2018,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,195874740,19.587474,9.783333346,27.48333338,26.25000003,248.8333333,-,-,0.4994688619,1.403107587,1.340142176,12.70369693,-,-,-,-,-,-,0.2559664082,2,10305002,0.001021060704,5261.016301,1.103200505,1.007804484,1.188289652,1.104776112,-,-,1.013644221,1.005675239,1.172290274,1.036616482,-,-,-,-,-,-,28.26571152,1.069279216,1.043049475,1.052295286,1.037496492,0.7193580807
2019,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,200963599,20.0963599,35.10000003,33.53333315,26.23333338,145.6499998,-,-,1.746584964,1.66862722,1.305377367,7.24758118,-,-,-,-,-,-,0.2681311344,1,500000,0.0004976025534,248.8012767,1.377259189,1.009522511,1.188168953,1.061328764,-,-,1.151935169,1.006749203,1.167373906,1.020890055,-,-,-,-,-,-,30.79729902,1,1.001913123,1.010015435,1.001479346,0.7486023125
2020,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,206140000,20.614,14.41666672,14.66666669,41.45555565,34.83333337,-,-,0.6993628951,0.7114905739,2.011038889,1.689790112,-,-,-,-,-,-,0.2907879348,2,1500000,0.0009952051068,746.4038301,1.153357394,1.004164915,1.298406912,1.014667252,-,-,1.035810189,1.002877811,1.26716711,1.004870564,-,-,-,-,-,-,35.51238028,1.069279216,1.006108569,1.050206923,1.005055055,0.7317768457
2015,Pakistan,PAK,PK,South Asia,Lower middle income,199426964,19.9426964,159.0333336,714.4833325,138.516667,3700.499998,1,3.5,7.974515101,35.8268169,6.945734129,185.5566531,0.05014367064,0.1755028472,-,-,-,-,0.2991134872,-,-,-,-,2.718865755,1.202892911,2.001314713,2.558167456,1.014170523,1.011433317,1.842541571,1.14491102,1.96502158,1.534838942,1.01353801,1.013473453,-,-,-,-,37.24500162,-,-,-,-,1.585097438
2016,Pakistan,PAK,PK,South Asia,Lower middle income,203627284,20.3627284,193.3761908,1141.788099,169.4976196,2879.421428,1,13,9.496575655,56.07245142,8.323914962,141.4064644,0.04910933252,0.6384213228,-,-,-,-,0.4549794375,-,-,-,-,3.090635007,1.324235292,2.225675973,2.212436363,1.014170523,1.042466605,2.011320723,1.226799834,2.159921084,1.407582711,1.013028966,1.049011967,-,-,-,-,69.6820893,-,-,-,-,1.648107087
2017,Pakistan,PAK,PK,South Asia,Lower middle income,207896686,20.7896686,154.8500006,713.6500009,183.9363513,3170.957057,2,5,7.448411207,34.32714656,8.847488377,152.5256183,0.09620162969,0.2405040742,-,-,-,-,0.4383282579,-,-,-,-,2.673580223,1.202656269,2.330239963,2.335193107,1.04251157,1.01633331,1.784202652,1.138845208,2.233963761,1.439631988,1.036205204,1.018463634,-,-,-,-,66.21683104,-,-,-,-,1.604318907
2018,Pakistan,PAK,PK,South Asia,Lower middle income,212215030,21.221503,204.0166671,779.5833333,257.3166677,3534.433334,-,-,9.613676614,36.73553816,12.12528009,166.5496235,-,-,-,-,-,-,0.4038444842,1,1100000,0.0004712201582,518.342174,3.205820587,1.221379457,2.861653586,2.488241859,-,-,2.024305883,1.148586583,2.697502335,1.480054059,-,-,-,-,-,-,59.04045167,1,1.00443039,1.007884522,1.003416233,1.427295362
2019,Pakistan,PAK,PK,South Asia,Lower middle income,216565318,21.6565318,208.8928576,377.2261907,313.0935912,2257.105126,0.5,0,9.645720724,17.41858734,14.457236,104.2228343,0.02308772266,0,-,-,-,-,0.4077331563,-,-,-,-,3.25860646,1.107121491,3.265585028,1.950397988,1,1,2.027859209,1.070454075,3.027282753,1.300406531,1.000222561,1,-,-,-,-,59.84971885,-,-,-,-,1.750661341
2020,Pakistan,PAK,PK,South Asia,Lower middle income,220892000,22.0892,102.916667,114.5666667,413.1718274,920.3833343,0.5,0,4.659139625,5.18654667,18.70469856,41.66666671,0.02263549608,0,-,-,-,-,0.3935158622,-,-,-,-,2.111390057,1.032533669,3.990342574,1.387545294,1,1,1.474904254,1.020978357,3.627950188,1.120097855,1,1,-,-,-,-,56.89097376,-,-,-,-,1.647145187
2015,Kenya,KEN,KE,Sub-Saharan Africa,Lower middle income,47878336,4.7878336,6.25,12,0.583333343,4.666666508,-,-,1.305392067,2.506352769,0.1218365949,0.9746927103,-,-,-,-,-,-,0.2232245883,-,-,-,-,1.064951367,1.003407658,1.00241397,1.001964991,-,-,1.10301191,1.010137606,1,1.002809404,-,-,-,-,-,-,21.45184819,-,-,-,-,0.6823914088
2016,Kenya,KEN,KE,Sub-Saharan Africa,Lower middle income,49051686,4.9051686,2.833333343,5.333333343,3.333333343,34,-,-,0.5776220094,1.087288486,0.6795553048,6.931464089,-,-,-,-,-,-,0.3592475068,1,-,0.002038665908,-,1.027965172,1.001514515,1.022329222,1.014316361,-,-,1.022310514,1.004397825,1.078871435,1.019978895,-,-,-,-,-,-,49.75942484,1,-,1.134487524,-,0.6826403282
2019,Kenya,KEN,KE,Sub-Saharan Africa,Lower middle income,52573973,5.2573973,6.700000003,1.400000006,4.583333343,12.58333337,-,-,1.274394842,0.2662914606,0.8717875179,2.393453006,-,-,-,-,-,-,0.2943356273,2,2723072,0.003804163707,5179.505836,1.069822719,1.00039756,1.031381609,1.005298457,-,-,1.099574672,1.001077086,1.10605652,1.006898766,-,-,-,-,-,-,36.25068658,1.069279216,1.011239901,1.277087241,1.036910768,0.6933756157
2020,Kenya,KEN,KE,Sub-Saharan Africa,Lower middle income,53771000,5.3771,2.833333343,0.5,7,2,-,-,0.526925916,0.09298692604,1.301816965,0.3719477042,-,-,-,-,-,-,0.299330617,1,6000000,0.001902081853,11412.49112,1.027965172,1.000141986,1.04888289,1.000842139,-,-,1.016688895,1.00037611,1.166870401,1.001072083,-,-,-,-,-,-,37.29018827,1,1.024988073,1.123455594,1.081700214,0.688569973
2017,Kenya,KEN,KE,Sub-Saharan Africa,Lower middle income,50221473,5.0221473,3.642857149,10.42857146,3.033333346,72.39999962,-,-,0.7253584834,2.076516445,0.6039913138,14.41614419,-,-,-,-,-,-,0.3164702974,-,-,-,-,1.036728451,1.002961417,1.020156649,1.030485427,-,-,1.038692803,1.008399019,1.06818533,1.041552352,-,-,-,-,-,-,40.85710789,-,-,-,-,0.6872634541
2018,Kenya,KEN,KE,Sub-Saharan Africa,Lower middle income,51393010,5.139301,4.166666687,11.33333349,1.666666687,8.666666508,-,-,0.8107457973,2.205228588,0.3242983213,1.686351219,-,-,-,-,-,-,0.2750382645,-,-,-,-,1.042398809,1.003218344,1.010259372,1.003649268,-,-,1.048161282,1.008919629,1.028631722,1.004860652,-,-,-,-,-,-,32.23473409,-,-,-,-,0.6791749232
2015,Estonia,EST,EE,Europe & Central Asia,High income,1315407,0.1315407,16.41666669,185.3333321,12.00000001,120.9999995,1,3,124.8029446,1408.942875,91.2265178,919.8673833,7.60220981,22.80662943,-,-,-,-,-,2,8000000,0.1520441962,608176.7848,1.175007849,1.052629386,1.085092439,1.050949402,1.014170523,1.009799986,14.79748158,6.698841457,13.88383698,3.651378379,4.730249509,2.750877891,-,-,-,-,-,1.069279216,1.033378964,13.2504733,5.369973205,4.408359615
2016,Estonia,EST,EE,Europe & Central Asia,High income,1315790,0.131579,15.0833334,199.0833329,12.83333337,477.9166671,-,-,114.633288,1513.032725,97.5332946,3632.165217,-,-,-,-,-,-,-,-,-,-,-,1.160574213,1.056533995,1.091127364,1.201236103,-,-,13.66978269,7.119860336,14.7757284,11.46916599,-,-,-,-,-,-,-,-,-,-,-,4.295334091
2017,Estonia,EST,EE,Europe & Central Asia,High income,1317384,0.1317384,11.41666675,165.7500016,14.20000006,102.3000002,-,-,86.66164725,1258.175305,107.789377,776.5389605,-,-,-,-,-,-,-,-,-,-,-,1.120881711,1.047068278,1.10102464,1.043075404,-,-,10.56804684,6.089022212,16.22612252,3.238255914,-,-,-,-,-,-,-,-,-,-,-,3.369458126
2018,Estonia,EST,EE,Europe & Central Asia,High income,1321977,0.1321977,11.90000004,109.8500016,13.00000003,93.25,-,-,90.016695,830.9524417,98.33756586,705.3829227,-,-,-,-,-,-,-,9,29768727,0.6807985313,2251833.958,1.126113904,1.031194271,1.092334348,1.039264725,-,-,10.94008336,4.361006543,14.88946679,3.033159414,-,-,-,-,-,-,-,1.55423373,1.124708472,55.95809875,17.18108646,3.126051947
2019,Estonia,EST,EE,Europe & Central Asia,High income,1326590,0.132659,15.92777783,68.27777743,17.72619056,73.19761917,-,-,120.0655653,514.686357,133.6222236,551.7727344,-,-,-,-,-,-,-,3,3241393,0.2261437219,244340.2257,1.169715516,1.019388944,1.126560993,1.03082128,-,-,14.27216027,3.081784861,19.87935065,2.590401317,-,-,-,-,-,-,-,1.138558432,1.013414488,19.2355113,2.755489553,3.680848653
2020,Estonia,EST,EE,Europe & Central Asia,High income,1325000,0.1325,14.28333339,2.166666687,17.70000012,32.69999979,-,-,107.7987426,16.35220141,133.5849066,246.7924512,-,-,-,-,-,-,-,5,22124225,0.3769062031,1667751.528,1.151914031,1.000615272,1.126371325,1.013768971,-,-,12.91190957,1.066140796,19.87407335,1.711341853,-,-,-,-,-,-,-,1.277116865,1.09263638,31.4126362,12.98394375,3.321344598
2015,Bulgaria,BGR,BG,Europe & Central Asia,Upper middle income,7177991,0.7177991,19.6666667,66.9166666,5.083333373,59.91666651,-,-,27.39856695,93.22478476,7.081833027,83.47275235,-,-,-,-,-,-,-,1,116779,0.0139314747,1626.903684,1.21018984,1.019002427,1.035002564,1.025229077,-,-,3.996447326,1.377072256,1.984268406,1.240597563,-,-,-,-,-,-,-,1,1.00030534,2.095072789,1.011382216,1.073984122
