PublishYear,CountryName,Code,Country,Region,Income group,Population,Population(per ten Million),num_AIconf_papers,num_AIconf_citation,num_AIjournal_papers,num_AIjournal_citation,num_AIpatents,num_AIpatent_citation,num_DLpapers,num_AIconf_papers_pc,num_AIconf_citation_pc,num_AIjournal_papers_pc,num_AIjournal_citation_pc,num_AIpatents_pc,num_AIpatent_citation_pc,num_DLpapers_pc,relative_ai_skill_penetration_fem,num_AIocc_fem,skill_penetration,ai_hiring_index,enroll_share,num_AIstartups,ai_privateinvestment_tot,num_AIstartups_pc,ai_privateinvestment_pc,num_AIconf_papers_scaled,num_AIconf_citation_scaled,num_AIjournal_papers_scaled,num_AIjournal_citation_scaled,num_AIpatents_scaled,num_AIpatent_citation_scaled,num_DLpapers_scaled,num_AIconf_papers_pc_scaled,num_AIconf_citation_pc_scaled,num_AIjournal_papers_pc_scaled,num_AIjournal_citation_pc_scaled,num_AIpatents_pc_scaled,num_AIpatent_citation_pc_scaled,num_DLpapers_pc_scaled,relative_ai_skill_penetration_fem_scaled,num_AIocc_fem_scaled,skill_penetration_scaled,ai_hiring_index_scaled,enroll_share_scaled,num_AIstartups_scaled,ai_privateinvestment_tot_scaled,num_AIstartups_pc_scaled,ai_privateinvestment_pc_scaled,mean
2015,Belgium,BEL,BE,Europe & Central Asia,High income,11274196,1.1274196,245.7333338,3104.866665,221.7369054,5578.201185,3,3,6,217.9608495,2753.958388,196.6764685,4947.759632,2.660943627,2.660943627,5.321887255,-,-,-,-,0.2774400174,-,-,-,-,3.651839023,1.852248602,2.581747581,3.273183565,1.068711827,1.009684677,1.310994764,25.00468249,11.86430188,28.47291212,15.05554613,2.185043013,1.196707288,2.974170043,-,-,-,-,32.73456019,-,-,-,-,8.101384015
2017,Belgium,BEL,BE,Europe & Central Asia,High income,11375158,1.1375158,169.941667,2144.041663,233.2463333,3673.145627,4,6,12,149.3971926,1884.845611,205.0488734,3229.09416,3.516434673,5.274652009,10.54930402,-,-,0.26892,0.9014873758,0.3915073276,4,62665941,0.03516434673,550901.7193,2.833097903,1.588513681,2.6639421,2.496781094,1.096196557,1.019369355,1.621989529,17.43987442,8.435672155,29.64314323,10.17290314,2.569367905,1.389922763,4.913295974,-,-,8.259319737,1,56.47297987,1.207837649,1.26272694,3.810057396,4.958401804,6.779065358
2018,Belgium,BEL,BE,Europe & Central Asia,High income,11427054,1.1427054,205.1333338,2034.899999,176.9568188,3135.701517,2,1,11,179.5155022,1780.773942,154.8577777,2744.103176,1.750232387,0.8751161936,9.626278129,-,-,0.2561,0.9402510633,0.3828476345,6,15758720,0.05250697161,137907.1106,3.213256645,1.558555605,2.261950826,2.277746571,1.041227096,1.003228226,1.570157068,20.7629065,8.025111838,22.62781346,8.795067913,1.775910736,1.064691988,4.570896751,-,-,7.769377758,2.534916255,54.67082088,1.346396081,1.065930251,5.210825728,1.990674605,6.200622284
2019,Belgium,BEL,BE,Europe & Central Asia,High income,11484055,1.1484055,172.2574408,603.2476189,226.2605167,1569.598014,1.333333343,0,15,149.9970531,525.2914749,197.0214499,1366.762885,1.161030092,0,13.06158844,-,-,0.53142,1.145368133,0.3815105277,6,19342202,0.05224635375,168426.588,2.858114099,1.165584225,2.614052927,1.639483489,1.022903943,1,1.777486911,17.5060586,3.072262668,28.521131,4.882112757,1.511214677,1,5.845235416,-,-,18.29128305,10.65688672,54.39255708,1.346396081,1.080964554,5.189775555,2.209983722,5.566076532
2020,Belgium,BEL,BE,Europe & Central Asia,High income,11525000,1.1525,126.0000002,103.5833334,284.9920398,579.5738455,1.5,0,14,109.327549,89.8770789,247.2815963,502.8840308,1.301518438,0,12.14750542,-,-,0.41058,1.355008702,0.2771549455,14,28097532,0.1219081587,244665.5994,2.358417097,1.028432381,3.033483793,1.236000658,1.027484731,1,1.72565445,13.01888557,1.354562989,35.54611216,2.427875967,1.574328334,1,5.506153579,-,-,13.6731404,18.95797304,32.6752342,1.900629811,1.117697064,10.8163777,2.757827648,5.38379864
2016,Belgium,BEL,BE,Europe & Central Asia,High income,11331422,1.1331422,211.8428577,2720.121427,238.576588,5352.216663,7.5,21.5,-,186.9516974,2400.511981,210.5442618,4723.340692,6.618763294,18.97378811,-,-,-,0.31026,1.000000001,0.4029658047,1,13553962,0.008825017725,119613.9549,3.285736422,1.746640656,2.702008086,3.181083919,1.192393115,1.069406854,-,21.58336142,10.46996401,30.41124684,14.4179831,3.963072863,2.402616111,-,-,-,9.839210645,4.900780324,58.85759067,1,1.056680309,1.682622928,1.859222294,8.035459449
2015,Sweden,SWE,SE,Europe & Central Asia,High income,9799186,0.9799186,244.9500003,4911.499999,170.6595243,3053.714283,37,282.5,9,249.9697427,5012.151008,174.1568374,3116.293826,37.75823829,288.2892518,9.18443634,-,-,-,-,0.3549374283,8,8671594,0.08163943413,88493.0034,3.643377046,2.348147749,2.216978729,2.244332799,2.003192671,1.911973783,1.466492147,28.53630761,20.77281931,25.32528929,9.85244301,17.95231966,22.3114612,4.406994214,-,-,-,-,48.86245924,1.484954514,1.0361966,7.563862318,1.635591059,11.59322024
2016,Sweden,SWE,SE,Europe & Central Asia,High income,9923085,0.9923085,295.2500003,3500.533331,177.0230163,3600.042848,23.5,185.5,22,297.5385178,3527.666377,178.3951426,3627.947204,23.68215127,186.9378323,22.17052459,-,-,0.6472,0.9999999983,0.5076511934,21,24751327,0.2116277347,249431.7745,4.186743884,1.960854349,2.262423575,2.466988168,1.632148806,1.598835882,2.140314136,33.78469531,14.91656192,25.91768737,11.30602477,11.62871095,14.81917063,9.224222608,-,-,22.71604767,4.900780225,80.64354922,2.385584325,1.103658243,18.06305123,2.792076781,10.54007047
2017,Sweden,SWE,SE,Europe & Central Asia,High income,10057698,1.0057698,208.996465,2885.752524,195.6022853,4740.345627,13,36.5,17,207.7975149,2869.197826,194.4801736,4713.151685,12.92542289,36.29061044,16.90247609,-,-,0.47701,1.028875786,0.5115535016,22,42250767,0.2187379259,420083.8701,3.254988204,1.792104402,2.395107327,2.931716817,1.343559134,1.117830241,1.881151832,23.88333513,12.31891878,28.16593071,14.38903664,6.796306809,3.682742875,7.270024214,-,-,16.21189591,6.044167722,81.45565418,2.454863541,1.17707619,18.63734323,4.018361229,8.505964756
2018,Sweden,SWE,SE,Europe & Central Asia,High income,10175214,1.0175214,193.1761909,1512.733337,173.6159096,2973.791667,12.5,19.5,17,189.8497573,1486.684543,170.626298,2922.583905,12.28475391,19.1642161,16.70726532,-,-,0.45039,1.100486867,0.4693919644,22,103233984,0.2162116689,1014563.271,3.08408935,1.415227129,2.23809174,2.211760459,1.329816768,1.062950403,1.881151832,21.90311197,6.86493599,24.83181734,9.302122774,6.508489609,2.416693288,7.197610193,-,-,15.19455929,8.879734179,72.68146407,2.454863541,1.432927952,18.43329679,8.290215268,6.930758901
2020,Sweden,SWE,SE,Europe & Central Asia,High income,10346000,1.0346,190.9916672,153.7666671,242.7369531,685.0170425,18.5,7,39,184.6043564,148.6242674,234.6191312,662.1081022,17.88130679,6.765899865,37.69572782,0.58185,5,0.78037,1.388973217,0.3508315006,29,145942311,0.2819516068,1418919.624,3.060490985,1.042207103,2.731719312,1.278973871,1.494725153,1.02259758,3.021465969,21.32437313,1.586319283,33.77624905,2.880223622,9.022711809,1.500161597,14.98334332,9.673209341,1,27.80540597,20.30285764,48.00797924,2.939818055,1.61210841,23.74312871,11.19586905,6.726729375
2019,Sweden,SWE,SE,Europe & Central Asia,High income,10285453,1.0285453,247.3491077,872.8345243,190.9527786,1807.048013,28.5,60,-,240.4844082,848.6106779,185.6532508,1756.896865,27.70903722,58.3348152,-,-,-,0.69384,1.241087808,0.4537020768,22,67337510,0.2138943224,654686.867,3.669293456,1.239582592,2.361902899,1.736255873,1.76957246,1.193693547,-,27.48976577,4.347749414,26.93217056,5.990463962,13.43776847,5.31233611,-,-,-,24.49848869,14.44707529,69.41625921,2.454863541,1.282326253,18.24612411,5.704188792,7.956712926
2015,"Korea, Republic of",KOR,KR,East Asia & Pacific,High income,51014947,5.1014947,782.4837666,7647.65043,869.5166674,12382.45001,1124.333333,6832,-,153.3832362,1499.099946,170.4435109,2427.220009,220.3929239,1339.215348,-,-,-,-,-,-,-,-,-,-,9.450097183,3.099188174,7.207863375,6.04624474,31.88825652,23.05523853,-,17.87966506,6.913914468,24.80626875,7.894818621,100,100,-,-,-,-,-,-,-,-,-,-,28.18679629
2016,"Korea, Republic of",KOR,KR,East Asia & Pacific,High income,51217803,5.1217803,685.9833338,11139.88334,776.6102572,9032.775639,760.5,3005,-,133.9345489,2175.002185,151.6289672,1763.600762,148.4835263,586.7100547,-,-,-,-,-,-,-,-,-,-,8.40764917,4.057764157,6.544372731,4.681090086,21.88839534,10.70081847,-,15.73384039,9.5803331,22.17651487,6.009509398,67.69507803,44.37188601,-,-,-,-,-,-,-,-,-,-,18.48727098
2017,"Korea, Republic of",KOR,KR,East Asia & Pacific,High income,51361911,5.1361911,630.3435903,8259.054268,775.1601861,12292.95925,569.6666667,1571.166667,-,122.7258834,1608.011483,150.921212,2393.399896,110.9122803,305.901131,-,-,-,-,-,-,-,-,-,-,7.806599637,3.267011183,6.534017055,6.009772916,16.64339256,6.072080738,-,14.49715894,7.343567952,22.07759024,7.798737366,50.81639161,23.61339972,-,-,-,-,-,-,-,-,-,-,14.37330999
2018,"Korea, Republic of",KOR,KR,East Asia & Pacific,High income,51606633,5.1606633,734.8583339,4206.766678,806.7333346,9785.733331,677,1214.333333,-,142.3961013,815.1600741,156.3235746,1896.216196,131.1846871,235.3056696,-,-,-,-,-,-,-,-,-,-,8.935622416,2.154706919,6.759496531,4.987956839,19.59342032,4.920142172,-,16.66742566,4.215787559,22.83269141,6.38626324,59.92366468,18.39470902,-,-,-,-,-,-,-,-,-,-,14.64765723
2019,"Korea, Republic of",KOR,KR,East Asia & Pacific,High income,51709098,5.1709098,859.285219,3522.098413,1023.613469,7867.450476,608.3333334,344.6666667,-,166.1767952,681.137082,197.956164,1521.48283,117.6453191,66.65493695,-,-,-,-,-,-,-,-,-,-,10.27974653,1.966773704,8.308344877,4.206163603,17.70613548,2.112661819,-,19.29121198,3.687069968,28.65177824,5.321664415,53.84117421,5.927391825,-,-,-,-,-,-,-,-,-,-,13.44167639
2020,"Korea, Republic of",KOR,KR,East Asia & Pacific,High income,51727000,5.1727,684.0027786,572.3166667,1395.78325,2483.945504,588.5,69,-,132.2332203,110.6417667,269.8364973,480.202893,113.7703714,13.33926189,-,-,-,-,-,-,-,-,-,-,8.38625418,1.15709405,10.96619343,2.012124407,17.16102166,1.222747579,-,15.54612835,1.4364792,38.69866475,2.363439984,52.10037415,1.986090049,-,-,-,-,-,-,-,-,-,-,12.75305098
2015,Norway,NOR,NO,Europe & Central Asia,High income,5188607,0.5188607,103.1666669,685.583335,91.7000002,3075.566665,3,14,0,198.8330719,1321.324461,176.7333702,5927.538288,5.781898687,26.98219387,0,-,-,-,-,0.308195338,2,720900,0.03854599125,13893.90254,2.11175952,1.18818439,1.6530897,2.253238704,1.068711827,1.045195161,1,22.89426462,6.21259431,25.68541747,17.83904849,3.587115802,2.994628569,1,-,-,-,-,39.1350154,1.069279216,1.002839897,4.083193705,1.099531324,7.377770713
2016,Norway,NOR,NO,Europe & Central Asia,High income,5234519,0.5234519,107.7333336,1338.783334,77.20714315,1433.823812,4.5,3.5,2,205.8132439,2557.605262,147.4961561,2739.170137,8.596778424,6.686383219,3.820790411,-,-,0.25064,-,0.4713408772,5,2052125,0.09551976027,39203.69761,2.161091036,1.367479943,1.549589037,1.584148922,1.109938923,1.01129879,1.103664921,23.6644053,11.08969335,21.59886195,8.781053394,4.851685848,1.494283417,2.417333665,-,-,7.560712921,-,73.08705012,1.277116865,1.008424979,8.684979878,1.281404321,6.688627493
2018,Norway,NOR,NO,Europe & Central Asia,High income,5311916,0.5311916,111.9500003,525.5333337,80.59090941,1256.916664,2.5,0,10,210.7525802,989.3479748,151.7172135,2366.220897,4.706399725,0,18.8255989,-,-,0.39396,-,0.4636573663,12,21348897,0.2259071868,401905.7719,2.206641669,1.144252587,1.573754186,1.512050685,1.054969461,1,1.518324607,24.20937523,4.902954781,22.18884927,7.721523183,3.1039535,1,7.983412388,-,-,13.0379738,-,71.48804331,1.762071379,1.089383534,19.2164063,3.887735706,5.968193713
2019,Norway,NOR,NO,Europe & Central Asia,High income,5347896,0.5347896,137.7333336,220.0333336,97.37721902,1175.507899,1.5,0,21,257.5467691,411.439066,182.0851023,2198.075465,2.804841381,0,39.26777933,-,-,0.16442,-,0.4254330999,8,68188912,0.1495915403,1275060.547,2.485166685,1.060396507,1.693633528,1.478872667,1.027484731,1,2.088481675,29.3723008,2.623117559,26.43344189,7.243830387,2.249688328,1,15.56650055,-,-,4.265642914,-,63.53323421,1.484954514,1.285898263,13.05237164,10.16211586,6.472327757
2020,Norway,NOR,NO,Europe & Central Asia,High income,5391000,0.5391,72.75757602,64.16666675,156.3778507,422.1751815,2.5,0.5,20,134.9611872,119.0255365,290.0720658,783.1110767,4.637358561,0.9274717121,37.09886848,-,-,0.41271,-,0.3218923933,8,13656552,0.1495915403,255363.0811,1.783264658,1.017612979,2.114986232,1.171853074,1.054969461,1.001614113,2.036649215,15.84711209,1.469552977,41.52703867,3.223987045,3.072937117,1.068562311,14.76193656,-,-,13.75454261,-,41.98549417,1.484954514,1.05711072,13.05237164,2.834698403,6.196124227
2017,Norway,NOR,NO,Europe & Central Asia,High income,5276968,0.5276968,110.1250002,1243.125005,89.64351891,1871.209256,4,19,-,208.6899148,2355.756194,169.8769424,3545.993183,7.580110397,36.00552438,-,-,-,0.5269,-,0.4795902409,11,37983527,0.2084530359,719798.3198,2.186927067,1.341222881,1.638403349,1.762404689,1.096196557,1.06133629,-,23.98179595,10.29340347,24.72707811,11.07319748,4.394953037,3.661668207,-,-,-,18.1185422,-,74.80381593,1.692792162,1.159173217,17.80662998,6.172071484,7.26821559
2017,Hong Kong,HKG,HK,East Asia & Pacific,High income,7391700,0.73917,358.2333347,15262.47224,302.6540058,10702.78637,15.5,113.5,38,484.6426866,20648.12187,409.451149,14479.4653,20.96946575,153.5506041,51.40901281,-,-,-,-,-,-,-,-,-,4.867122716,5.189365287,3.159616631,5.361700397,1.412270961,1.366403626,2.969633508,54.4283889,82.45636117,58.21293932,42.13464712,10.41005112,12.35105704,20.07032753,-,-,-,-,-,-,-,-,-,23.44582702
2018,Hong Kong,HKG,HK,East Asia & Pacific,High income,7451000,0.7451,381.3333347,10601.95002,291.8845251,7569.502372,34.41666669,77.83333334,45,511.7881287,14228.89548,391.7387264,10159.04224,46.19066795,104.4602514,60.39457791,-,-,-,-,-,-,-,-,-,5.116660966,3.910107922,3.082706441,4.08473531,1.93219045,1.251263573,3.332460733,57.42341671,57.13266216,55.73723156,29.86054042,21.74054472,8.722107507,23.40354986,-,-,-,-,-,-,-,-,-,20.83284731
2019,Hong Kong,HKG,HK,East Asia & Pacific,High income,7507400,0.75074,455.4645854,5390.533336,372.3877366,4269.043369,37.5,23.5,91,606.6875155,7180.293226,496.0275683,5686.447198,49.95071529,31.30244825,121.2137358,-,-,-,-,-,-,-,-,-,5.917465404,2.479636646,3.657619706,2.739638305,2.016935036,1.075863306,5.716753927,67.8939149,29.32609,70.31393301,17.15412071,23.42972638,3.313998553,45.96459893,-,-,-,-,-,-,-,-,-,19.10991183
2015,Hong Kong,HKG,HK,East Asia & Pacific,High income,7291300,0.72913,332.7500006,18297.66667,269.2166677,9226.933329,8.5,79,-,456.3658066,25095.20479,369.2299969,12654.71635,11.65772907,108.3483055,-,-,-,-,-,-,-,-,-,-,4.591838448,6.022489696,2.920824055,4.760218755,1.219877846,1.255029837,-,51.30852658,100,52.59113247,36.95062624,6.226801969,9.009527565,-,-,-,-,-,-,-,-,-,-,23.07140779
2016,Hong Kong,HKG,HK,East Asia & Pacific,High income,7336600,0.73366,331.4666675,13709.55,272.1833346,10524.43333,13,76.5,-,451.7987453,18686.51691,370.9938317,14345.1099,17.71937955,104.2717335,-,-,-,-,-,-,-,-,-,-,4.577975214,4.763106786,2.942010492,5.289012889,1.343559134,1.246959272,-,50.80463072,74.7178752,52.83766789,41.75295011,8.949966842,8.708171529,-,-,-,-,-,-,-,-,-,-,21.49449051
2020,Hong Kong,HKG,HK,East Asia & Pacific,High income,7560000,0.756,386.5777798,1053.949999,535.5626405,1995.327104,42.83333334,12.5,-,511.3462695,1394.113755,708.4161911,2639.321566,56.65784834,16.53439153,-,-,-,-,-,-,-,-,-,-,5.173314197,1.289296614,4.822932432,1.812988727,2.163520267,1.040352822,-,57.37466522,6.499746384,100,8.49738858,26.44287094,2.222286441,-,-,-,-,-,-,-,-,-,-,18.11161355
2015,United Arab Emirates,ARE,AE,Middle East & North Africa,High income,9262900,0.92629,83.00000021,1132.000001,38.45000015,807.1999983,89.5,644,0,89.60476763,1222.079479,41.50967856,871.4333505,96.62200823,695.246629,0,-,-,-,-,0.2056332381,-,-,-,-,1.893908667,1.310720402,1.272805102,1.328769347,3.446141033,3.078977402,1,10.84281938,5.82107516,6.784877895,3.474906225,44.39656141,52.39533114,1,-,-,-,-,17.79093209,-,-,-,-,11.3372411
2016,United Arab Emirates,ARE,AE,Middle East & North Africa,High income,9360980,0.936098,99.11666693,1415.616662,41.66666687,785.7499983,50.16666669,269.5,0,105.8827889,1512.25263,44.51100939,839.3886092,53.59125507,287.8972073,0,-,-,-,-,0.3227937195,2,1300000,0.0213652844,13887.43486,2.068009308,1.388569768,1.295776911,1.320027433,2.365074959,1.870006848,1,12.63881615,6.965801499,7.2043811,3.383868711,25.0652199,22.28247975,1,-,-,-,-,42.17306816,1.069279216,1.00526948,2.695503536,1.099484848,7.320669362
2018,United Arab Emirates,ARE,AE,Middle East & North Africa,High income,9630959,0.9630959,77.55952409,321.6380953,41.23333359,571.1499982,34.5,55.5,5,80.53146534,333.9626877,42.81332065,593.0354373,35.82197785,57.62666002,5.191590993,-,-,-,-,0.2990954574,11,57136411,0.1142150018,593257.7535,1.835137806,1.088285793,1.292682263,1.232567532,1.934480844,1.179166531,1.259162304,9.841738144,2.317475046,6.967091076,2.683991622,17.08246475,5.259986529,2.925836254,-,-,-,-,37.24124947,1.692792162,1.239528098,10.19499941,5.262766926,4.392922328
2019,United Arab Emirates,ARE,AE,Middle East & North Africa,High income,9770529,0.9770529,71.93125032,102.616667,58.86111144,522.2611108,15.5,3,4,73.62063028,105.0267258,60.24352565,534.5269543,15.86403356,3.070458109,4.093944146,-,-,-,-,0.2585651025,2,56000000,0.02046972073,573152.1804,1.774338257,1.028167042,1.418570947,1.212642941,1.412270961,1.009684677,1.207329843,9.079247589,1.414327994,9.403352615,2.517771936,8.116462331,1.226980189,2.518660863,-,-,-,-,28.80652289,1.069279216,1.234760348,2.623168625,5.118290812,3.301151457
2020,United Arab Emirates,ARE,AE,Middle East & North Africa,High income,9890000,0.989,70.54285739,53.7023811,113.7357149,212.4785719,7,0.5,3,71.32745945,54.29967756,115.0007228,214.8418321,7.077856421,0.5055611729,3.033367037,-,-,-,-,0.2299816428,4,11900000,0.04093944146,121794.8383,1.759340112,1.014740659,1.810457641,1.086391542,1.17865075,1.001614113,1.155497382,8.826236038,1.214210967,17.05689734,1.609562429,4.169318057,1.037373045,2.125236603,-,-,-,-,22.85805122,1.207837649,1.049741202,4.276513303,1.874893847,3.480399391
2017,United Arab Emirates,ARE,AE,Middle East & North Africa,High income,9487203,0.9487203,65.28333348,795.75,48.63518539,1070.309259,27.5,163,-,68.81199177,838.7614347,51.26398728,1128.161018,28.98641465,171.810385,-,-,-,-,-,0.3061807004,4,3315368,0.04216205767,34945.6842,1.702523992,1.218423816,1.345542549,1.435999123,1.742087729,1.526200802,-,8.548697893,4.308894378,8.148261009,4.204256739,14.01162362,13.70089097,-,-,-,-,-,38.71575142,1.207837649,1.013724846,4.375264333,1.250806773,5.157783551
2015,New Zealand,NZL,NZ,East Asia & Pacific,High income,4595700,0.45957,154.1500001,1019.399998,89.30952404,1427.297619,3,12,3,335.4222427,2218.16045,194.3327981,3105.724087,6.527841243,26.11136497,6.527841243,-,-,-,-,0.2423123304,1,1200000,0.02175947081,26111.36497,2.66250808,1.279813054,1.636018127,1.581489182,1.068711827,1.038738709,1.155497382,37.96450602,9.750591455,28.1453317,9.822414907,3.922226606,2.930253515,3.421522293,-,-,-,-,25.42417675,1,1.004849935,2.727342075,1.187324469,8.483550265
2016,New Zealand,NZL,NZ,East Asia & Pacific,High income,4693200,0.46932,159.8333335,964.1666672,120.9833336,2272.700001,1,3,4,340.5636527,2054.390751,257.7843125,4842.538142,2.130742351,6.392227052,8.522969403,-,-,0.22284,-,0.3759203866,1,7500000,0.02130742351,159805.6763,2.723902412,1.264652168,1.862216472,1.926031626,1.013742365,1.009684677,1.207329843,38.53177126,9.104523795,37.01410199,14.75661712,1.946852853,1.472538251,4.161621069,-,-,6.498280235,-,53.2291991,1,1.031281242,2.690830096,2.148034937,9.385552916
2017,New Zealand,NZL,NZ,East Asia & Pacific,High income,4793900,0.47939,149.0333335,692.1000007,109.7000003,2107.516668,1,16,4,310.8811897,1443.709716,228.8324753,4396.246621,2.085984272,33.37574835,8.343937087,-,-,0.12314,-,0.3743203945,1,-,0.02085984272,-,2.607235178,1.189973136,1.781636607,1.858711412,1.013742365,1.051651612,1.207329843,35.25682728,6.695401297,32.96743428,13.48872514,1.92674552,3.467264948,4.095208494,-,-,2.688045027,-,52.89622655,1,-,2.654678879,-,8.608779065
2018,New Zealand,NZL,NZ,East Asia & Pacific,High income,4841000,0.4841,140.2833336,617.2833335,91.36666702,2007.333329,-,-,3,289.781726,1275.115335,188.7351106,4146.52619,-,-,6.197066722,-,-,0.25207,-,0.3252792933,1,1363605,0.02065688907,28167.83722,2.512713115,1.16943686,1.650709203,1.817881846,-,-,1.155497382,32.92886812,6.030300378,27.36292949,12.77928184,-,-,3.298820492,-,-,7.615363235,-,42.69033812,1,1.005536331,2.638286261,1.202102019,7.187676737
2019,New Zealand,NZL,NZ,East Asia & Pacific,High income,4917000,0.4917,135.4812503,191.5000002,116.9166672,819.5761904,1.5,3,11,275.5364049,389.4651215,237.7804906,1666.82162,3.050640635,6.101281269,22.37136465,-,-,0.32035,-,0.3050057537,6,26020127,0.1220256254,529187.0449,2.460838506,1.05256445,1.833174396,1.333813245,1.027484731,1.009684677,1.570157068,31.35714449,2.536430858,34.21811984,5.734564676,2.360112361,1.451030409,9.298724832,-,-,10.22482021,-,38.47123459,1.346396081,1.108981425,10.82586551,4.802362891,7.197913553
